user_input,retrieved_contexts,response,faithfulness,answer_relevancy,judge,case_id
정신적으로 지친 상태인데 상담을 지원받을 수 있을까요?,"['정책명: (복지부) 26년 정신건강 심리상담 바우처사업\n정책 설명: 우울·불안 등 정서적 어려움으로 인해 심리상담이 필요한 국민에게 전문적인 심리상담 서비스를 제공합니다.\n지원 내용: □ 서비스 내용\n(지원내용) 우울·불안 등 정서적 어려움으로 인해 심리상담이 필요한 국민에게 전문 심리상담 서비스를 총 8회(1회당 최소 50분 이상) 이용할 수 있는 바우처 제공\n(지원기간) 바우처 생성일로부터 120일간(연장 불가)\n* 당해연도 사업은 1회만 신청 가능(재신청 불가)\n\n□ 서비스 유형\n(1급 유형) (국가전문자격) 정신건강전문요원 1급, 청소년상담사 1급, 전문상담교사 1급, (민간자격) 임상심리전문가, 상담심리사 1급, 전문상담사 1급\n(2급 유형) (국가전문자격) 정신건강전문요원 2급, 청소년상담사 2급, 전문상담교사 2급, (국가기술자격) 임상심리사 1급, (민간자격) 상담심리사 2급, 전문상담사 2급\n\n□ 서비스 가격\n(서비스단가) 1회당 1급 유형은 8만원, 2급 유형은 7만원\n(본인부담금) 이용자는 정부지원금을 제외한 차액을 부담\n- 기준 중위소득 70% 이하 : 본인부담률 0%\n- 기준 중위소득 70% 초과 ~ 120% 이하 : 본인부담률 10%\n- 기준 중위소득 120% 초과 ~ 180% 이하 : 본인부담률 30%\n- 기준 중위소득 180% 초과 : 본인부담률 50%\n* 기초생활수급자, 차상위계층, 자립준비청년 및 보호연장아동, 법정한부모가족은 본인부담률, 재난피해자는 본인부담률 0%\n* 사회보장정보시스템을 통해 신청일 기준 전월 건강보험료 부과액 기준으로 산정\n\n※ 자세한 내용은 사업지침을 참고하시기 바랍니다.\n관련 키워드: 바우처\n대상 연령: 세 ~ 세\n신청 기간: 20260101 ~ 20261231\n소득 조건: 제한없음\n주관 기관: 한국고용정보원']","네, 정신적으로 지친 상태라면 이 정책을 통해 전문적인 심리상담 서비스를 받을 수 있습니다. 우울·불안 등 정서적 어려움으로 인해 심리상담이 필요한 국민에게 총 8회(1회당 최소 50분 이상)의 심리상담 서비스를 제공하는 바우처를 받을 수 있습니다. 바우처는 생성일로부터 120일간 유효하며, 본인부담금은 소득 수준에 따라 다르게 부담됩니다.",,,ollama_qwen3_8b,exp_030
장애인 가족을 돌보고 있는데 돌봄 지원이 있을까요?,"['정책명: 청년발달장애인 자산형성지원(행복씨앗통장)\n정책 설명: 발달장애인의 성인기 전환 시 경제적 자립을 위한 자산형성 지원사업\n지원 내용: ○ 참가자가 3년간 매달 15만원을 저축하면 매달 맞춤 지원금 15만원 적립\r\n- (본인) 15만원 + (지원금) 15만원 = (3년)만기적립금 1,080만원+이자\r\n○ 3년 뒤 만기적립금은 자립 준비금(교육비, 의료비, 주거비, 직업훈련비 등) 사용 가능\n관련 키워드: 보조금\n대상 연령: 16세 ~ 39세\n신청 기간: \n소득 조건: 발달장애인\n주관 기관: 인천광역시 청년정책담당관']","이 정책은 발달장애인 본인에게 자산형성 지원을 제공하는 정책으로, 가족에게 직접적인 돌봄 지원을 제공하지는 않습니다. 다만, 발달장애인이 자립을 준비하는 데 도움이 될 수 있어 간접적으로 가족의 부담을 줄일 수 있습니다.",,0.704479065894259,ollama_qwen3_8b,exp_031
혼자 부모님을 간병하고 있는데 돌봄 청년 지원이 있을까요?,"['정책명: 가족돌봄청년 지원사업\n정책 설명: 가족돌봄 부담으로 본인의 미래를 계획하지 못하는 청년들에게 공정한 출발의 기회 부여\n지원 내용: ○ 지원대상 : 아픈가족 돌봄을 전담하는 가족돌봄청(소)년(13~39세)\n  ○ 지원내용 : 발굴·사례관리, 돌봄서비스, 민간자원 연계, 자기돌봄비* 지급\n    * 연 200만원(카드포인트), 13~34세, 중위소득 100% 이하 선별 지급\n  ○ 수행기관 : 울산광역시 청년미래센터\n관련 키워드: 보조금\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 울산광역시 기업투자국']","네, 가족돌봄청년 지원사업에 지원할 수 있습니다. 이 정책은 아픈 가족을 돌보는 13세에서 39세까지의 청년을 대상으로 발굴·사례관리, 돌봄서비스, 민간자원 연계, 자기돌봄비 지급 등의 지원을 제공합니다. 특히, 13세에서 34세까지의 청년이 중위소득 100% 이하일 경우 연 200만원의 자기돌봄비를 카드 포인트로 지급받을 수 있습니다.",,,ollama_qwen3_8b,exp_032
신용회복이 필요한데 지원받을 수 있는 정책이 있나요?,"['정책명: 경기도 학자금대출 장기연체 신용회복 지원\n정책 설명: 한국장학재단 학자금대출을 장기연체한 도민의 분할상환약정 초입금을 지원하여 장기연체자의 경제적 재기 기회 제공\n지원 내용: 한국장학재단 학자금 대출 장기연체(6개월 이상)로 한국신용정보원에 신용도판단정보가 등록된 자가 분할상환약정 체결 시 초기납입금 지원(1인 1회, 채무액의 10%이내, 1백만원 한도)\n관련 키워드: 신용회복,대출\n대상 연령: 세 ~ 세\n신청 기간: 20260401 ~ 20261211\n소득 조건: 제한없음\n주관 기관: 경기도 미래평생교육국 청년기회과']",경기도 학자금대출 장기연체 신용회복 지원 정책을 통해 한국장학재단 학자금대출을 장기연체한 도민의 분할상환약정 초입금을 지원받을 수 있습니다. 이 정책은 장기연체자의 경제적 재기를 돕기 위해 초기납입금을 지원하여 신용회복을 지원합니다.,,0.6351790519978464,ollama_qwen3_8b,exp_033
저축은행 대출 이자가 부담되는데 지원받을 방법이 있을까요?,"['정책명: 부산 청년 임차보증금 대출 및 대출이자 지원(머물자리론)\n정책 설명: 청년층의 주거비부담 경감을 위해 청년 임차보증금 대출 및 대출이자 지원\n지원 내용: ○ 지원내용 : 임차보증금 대출 및 대출이자 지원 \r\n  - 대출한도 : 최대 1억원 이내 (임차보증금 90% 범위 내)\r\n  - 이자지원 : 연소득 45백만원 이하 2.5%, 45백만원 초과 2%\n관련 키워드: 주거지원\n대상 연령: 19세 ~ 39세\n신청 기간: \n소득 조건: 본인 연소득 6천만원 이하, 부부합산 1억원 이하\n주관 기관: 부산광역시 청년산학국 청년정책과']","부산에 거주하는 19세에서 39세 사이의 청년층은 부산 청년 임차보증금 대출 및 대출이자 지원 정책을 통해 주거비 부담을 경감할 수 있습니다. 이 정책은 최대 1억원 이내의 임차보증금 대출을 제공하며, 연소득 45백만원 이하인 경우 대출 이자를 2.5% 지원하고, 45백만원 초과인 경우 2%를 지원합니다. 이를 통해 저축은행 대출 이자 부담을 줄일 수 있습니다.",,0.5510814171993622,ollama_qwen3_8b,exp_034
자산형성을 위한 매칭펀드 같은 게 있을까요?,"['정책명: 청년발달장애인 자산형성지원(행복씨앗통장)\n정책 설명: 발달장애인의 성인기 전환 시 경제적 자립을 위한 자산형성 지원사업\n지원 내용: ○ 참가자가 3년간 매달 15만원을 저축하면 매달 맞춤 지원금 15만원 적립\r\n- (본인) 15만원 + (지원금) 15만원 = (3년)만기적립금 1,080만원+이자\r\n○ 3년 뒤 만기적립금은 자립 준비금(교육비, 의료비, 주거비, 직업훈련비 등) 사용 가능\n관련 키워드: 보조금\n대상 연령: 16세 ~ 39세\n신청 기간: \n소득 조건: 발달장애인\n주관 기관: 인천광역시 청년정책담당관']","인천광역시에서 운영하는 '청년발달장애인 자산형성지원(행복씨앗통장)' 정책은 발달장애인 청년이 자산형성을 할 수 있도록 지원하는 프로그램입니다. 이 정책은 16세에서 39세까지의 발달장애인에게 3년간 매달 15만원을 저축하면 매달 맞춤 지원금 15만원을 추가로 적립해주는 방식으로 운영됩니다. 3년 후 만기적립금은 자립 준비금으로 사용 가능합니다. 이 정책은 자산형성을 위한 매칭펀드 역할을 하며, 경제적 자립을 위한 자산형성을 지원합니다.",,,ollama_qwen3_8b,exp_035
신용카드 연체가 걱정되는데 상담받을 수 있는 곳이 있을까요?,"['정책명: 심리상담 바우처 사업(구 전국민 마음투자 지원사업)\n정책 설명: 우울, 불안 등 정서적 어려움이 있는 국민에게 심리상담 서비스를 제공하여, 국민의 마음건강 돌봄 및 정신질환 사전 예방·조기발견\n지원 내용: ○정신건강 위험군에게 심리상담 서비스 바우처를 제공함(나이 및 소득기준 없음)\n- 서비스 1회당 1급 유형 8만원, 2급 유형 7만원이며 건강보험료에 따라 차등지원함\n(본인 부담금 0원~24000원까지)\n*단, 조현병, 약물/알코올 중독, 급박한 자살위기 등은 정신과 진료 필요하므로 제외\n관련 키워드: 바우처,맞춤형상담서비스\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 대전광역시']","대전광역시에서 운영하는 심리상담 바우처 사업을 통해 우울, 불안 등 정서적 어려움이 있는 국민에게 심리상담 서비스를 제공하고 있습니다. 신용카드 연체로 인한 스트레스를 상담받을 수 있는 기회가 될 수 있습니다.",,0.4835663337946617,ollama_qwen3_8b,exp_036
생계가 어려운데 긴급복지 지원을 받을 수 있을까요?,"['정책명: 청소년쉼터 퇴소청소년 자립지원수당\n정책 설명: 원가정의 보호‧지원을 받을 수 없는 쉼터 퇴소 청소년에게 자립지원수당을 지원하여 퇴소 후 사회 안착 지원\n지원 내용: ○ 사업기간 : ‘26. 1. ~ 12. \n  ○ 지원대상 : 청소년쉼터 퇴소일(또는 청소년자립지원관 사례종료일)로부터 5년 이내인 자로서 다음 모두에 해당하는 경우\n    - 만 18세 이후 퇴소한(사례종료된) 자\n      ※ `21. 1월 이후 쉼터 퇴소자, `24. 1월 이후 자립지원관 사례종료자에 한함\n    - 퇴소일(사례종료일) 기준, 쉼터 입소기간 또는 청소년자립지원관 사례관리기간을 합산하여 과거 3년 동안 2년 이상 보호받은 자(단, 직전 6개월은 연속하여 보호받았을 것)\n      ※ 자립지원관 단일 이용만으로 신청불가(쉼터 보호 기간 필요), 쉼터는 입‧퇴소 기간만 인정\n      ※ 보호종료아동 자립수당 수령 이력이 있는 자는 중복지원 불가\n  ○ 지원수준 : 1인당 월 50만원, 퇴소‧사례종료 후 5년 이내(최장 60개월)\n  ○ 지원절차 : 신청 → 접수 → 지원결정 → 통보‧지급 → 사후관리\n관련 키워드: 보조금\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 울산광역시 기업투자국']","이 정책은 청소년쉼터 퇴소 청소년에게 자립지원수당을 지원하여 퇴소 후 사회 안착을 돕는 정책입니다. 생계가 어려우신 경우, 청소년쉼터에서 퇴소한 후 5년 이내에 만 18세 이후 퇴소한 자로서, 쉼터 입소 기간이 과거 3년 동안 2년 이상인 경우에 자립지원수당을 받을 수 있습니다. 월 50만원의 자립지원수당을 최대 60개월 동안 받을 수 있습니다.",,,ollama_qwen3_8b,exp_037
청년 특례보증을 받고 싶은데 조건이 궁금해요.,"[""정책명: 전세보증금반환보증 보증료 지원\n정책 설명: 전세사기, 역전세 등 임차인이 전세보증금을 돌려받지 못하는 전세 피해를 예방하고, 상대적으로 주거 취약계층인 청년 및 저소득층의 주거 안정을 도모\n지원 내용: ○ 지원대상\n- 신청일 기준 유효한 전세보증금반환보증(HUG, HF, SGI)에 가입한 임차보증금 3억원 이하, 연소득 (청년) 5천만원, (청년외) 6천만원, (신혼부부) 7.5천만원 이하 무주택 임차인\n\n○ 지원금\n- 신청인이 기납부한 전세보증금반환보증 보증료에 대해 최대 40만원 한도 내 지원('25.3.30 이전 가입건은 최대 30만원 지원)\nㆍ단, 청년외의 경우 신청인이 기납부한 보증료의 90%를 최대 40만원 한도 내 지원\n\n○ 신청시기\n- 연중 (지자체별 예산 소진시 조기 마감)\n관련 키워드: 주거지원\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 한국고용정보원""]","청년 특례보증은 전세보증금반환보증에 가입한 임차보증금 3억원 이하, 연소득 5천만원 이하 무주택 청년을 대상으로 합니다. 이 정책은 전세사기나 역전세 피해를 예방하고, 청년층의 주거 안정을 도모하는 데 도움이 됩니다.",,,ollama_qwen3_8b,exp_038
가족돌봄청년인데 생계비 지원이 있을까요?,['정책명: 자립준비청년 자립수당지원\n정책 설명: 아동복지시설 퇴소 및 가정위탁 보호종료 아동에 대한 자립수당 지급을 통해 초기 사회정착 및 자립지원 도모\n지원 내용: ㅇ (목적)보호종료아동(자립준비청년) 초기 사회정착 및 자립지원\nㅇ (대상) 보호종료아동\n - 보호대상아동으로 보호종료일 기준 과거 2년 이상 연속하여 보호를 받은 자 중 만 18세 이후 만기 또는 연장 보호종료된 자로 보호종료 5년 이내인 자 또는 만 15세 ㅇ후 보호조치 조기 종료된 자로서 만 18세가 된 때로부터 5년 이내인 자\n\nㅇ (주요내용) 보호종료아동 매월 50만원 지급\nㅇ (전달체계) 시군경상보조(시군에서 대상자에 지급)\n관련 키워드: 보조금\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 경상북도'],가족돌봄청년은 보호종료아동에 해당하지 않기 때문에 이 정책의 대상자가 아닙니다. 따라서 생계비 지원을 받을 수 없습니다.,,,ollama_qwen3_8b,exp_039
